"Name","End Time","Runtime","State","cutoff_distance","dropout","hidden_channels","learning_rate","weight_decay","Test Accuracy","Test F1","Test Loss","Test Sensitivity","Test Specificity","Train Accuracy","Train F1","Train Loss","Train Sensitivity","Train Specificity"
"dauntless-sweep-34","2025-01-09T14:26:09.000Z","833","finished","9.353284971406216","0.5","128","0.000037056828176887046","3.281924036584434e-7","0.7106666666666667","0.676602086438152","0.572936569650968","0.5923026744944553","0.8343558282208589","0.7541428571428571","0.723888978020215","0.5493671212877546","0.6122116689280869","0.9119155354449472"
"fragrant-sweep-35","2025-01-09T14:39:33.000Z","796","finished","7.584828594672682","0.8","64","0.00014205456790522325","0.00832198631994909","0.7513333333333333","0.713957055214724","0.5121948098142942","0.6073059360730594","0.901840490797546","0.7698571428571429","0.7363770250368189","0.4548348848308836","0.6105834464043419","0.9469079939668175"
"dazzling-sweep-36","2025-01-09T14:52:27.000Z","766","finished","6.5288582469699","0.2","32","5.1958566821023745e-8","7.6404320867693e-7","0.511","0.6763732627399074","3.117363969484965","1","0","0.5264285714285715","0.6897519887693028","3.022313509668623","1","0"
"swift-sweep-37","2025-01-09T15:01:38.000Z","542","finished","8.689641754083738","0.2","64","2.183213798628129e-7","0.0000011562523572126846","0.508","0.6737400530503979","0.6939086218674978","0.9941291585127201","0","0.5248571428571429","0.6884017238148773","0.693022466131619","0.9970149253731343","0"
"quiet-sweep-38","2025-01-09T15:08:40.000Z","414","finished","3.4368875193959787","0.5","128","0.00030407538305017405","0.00003488657170536747","0.739","0.7188509874326751","0.5396125540137291","0.6529680365296804","0.8289025221540559","0.8162857142857143","0.8047373215912542","0.39235773043973105","0.7191316146540027","0.9242835595776773"
"lucky-sweep-39","2025-01-09T15:19:50.000Z","664","finished","7.053910504839056","0.4","64","0.0002000728824490335","0.00020713494287637212","0.761","0.7591535102452133","0.4731613074739774","0.7371167645140247","0.7859577368779823","0.8257142857142857","0.8277809147374364","0.3931020104459354","0.7956580732700136","0.8591251885369532"
"devoted-sweep-40","2025-01-09T15:36:31.000Z","991","finished","6.700936457919931","0.8","256","0.000021617354288049903","1.3839131579378705e-8","0.7076666666666667","0.6802770689026614","0.5887250999609629","0.6086105675146771","0.8111792774369462","0.7331428571428571","0.7058267716535434","0.5953403264284134","0.6081411126187246","0.8720965309200603"
"winter-sweep-41","2025-01-09T15:38:16.000Z","97","finished","5.171122323118352","0.5","256","2.812462895385875e-7","7.404480112819279e-8","0.511","0.6763732627399074","0.6995082795619965","1","0","0.5264285714285715","0.6897519887693028","0.6960759801524026","1","0"
"deep-sweep-42","2025-01-09T15:39:06.000Z","44","finished","8.195114911449","0.4","64","0.003920291903816638","0.00010200141575149795","0.511","0.6763732627399074","0.6930067638556162","1","0","0.5264285714285715","0.6897519887693028","0.6916691980191639","1","0"
"celestial-sweep-43","2025-01-09T15:53:22.000Z","848","finished","7.413049404628108","0.5","64","0.00006710682725693967","2.9743166237228617e-8","0.717","0.7576363117328004","0.5833074748516083","0.8656229615133725","0.5616905248807089","0.7701428571428571","0.8045669865176728","0.5415587063346591","0.8987788331071913","0.6271493212669683"
"upbeat-sweep-44","2025-01-09T15:54:39.000Z","67","finished","4.868478323337159","0.6","256","0.012912504077029327","0.000005668845493044028","0.489","0","0.6938031713167826","0","1","0.4735714285714286","0","0.6943186521530151","0","1"
"worldly-sweep-45","2025-01-09T16:08:02.000Z","794","finished","5.209831691574236","0.2","32","8.266454788681197e-8","0.0001624205222149508","0.511","0.6763732627399074","2.7141236066818237","1","0","0.5264285714285715","0.6897519887693028","2.631618653024946","1","0"
"ethereal-sweep-46","2025-01-09T16:22:22.000Z","854","finished","7.87829770914685","0.8","128","9.042550203516188e-8","0.005468408255253028","0.511","0.6763732627399074","0.7425791074832281","1","0","0.5264285714285715","0.6897519887693028","0.7324813114745277","1","0"
"lilac-sweep-47","2025-01-09T16:24:13.000Z","106","finished","9.956747967183675","0.6","128","0.0048187266839648975","0.000025932635214291464","0.511","0.6763732627399074","0.6934670060873032","1","0","0.5264285714285715","0.6897519887693028","0.691558124763625","1","0"
"glorious-sweep-48","2025-01-09T16:38:29.000Z","849","finished","3.716340827672319","0.5","128","0.000046618136737004335","0.0008085773378187271","0.7506666666666667","0.7514950166112957","0.5551282117764155","0.7377690802348337","0.7641445126107703","0.789","0.7898107300412693","0.500099030988557","0.7530529172320217","0.8289592760180996"
"hardy-sweep-49","2025-01-09T16:39:39.000Z","64","finished","9.651840183166566","0.8","64","0.015627327042032027","0.009144404325560216","0.511","0.6763732627399074","0.6930368443330129","1","0","0.5264285714285715","0.6897519887693028","0.6915549699749265","1","0"
"peachy-sweep-50","2025-01-09T16:50:23.000Z","636","finished","6.105221338645599","0.8","64","0.00020864021464235904","0.00005041973769700819","0.767","0.762970498474059","0.48023703942696255","0.7338551859099804","0.8016359918200409","0.8215714285714286","0.8206232945569438","0.3956621821437563","0.7753052917232022","0.873001508295626"
"misunderstood-sweep-51","2025-01-09T16:54:59.000Z","271","finished","4.176257105470443","0.6","128","0.0005778808799428515","0.008812499636120338","0.7313333333333333","0.7058394160583942","0.5590850760539373","0.6307893020221788","0.83640081799591","0.7868571428571428","0.7649653434152489","0.4481544207249369","0.658887381275441","0.9291101055806938"
"cool-sweep-52","2025-01-09T16:58:17.000Z","192","finished","8.23816430098662","0.4","64","0.0017037958193538553","0.0004941454047172815","0.511","0.6763732627399074","0.6933997372786204","1","0","0.5264285714285715","0.6897519887693028","0.691663750580379","1","0"
"swept-sweep-53","2025-01-09T17:00:35.000Z","130","finished","8.49820153023007","0.6","32","0.0021980817733637317","0.00014051370152493175","0.511","0.6763732627399074","0.6925272991259893","1","0","0.5264285714285715","0.6897519887693028","0.6904387665646416","1","0"
"fancy-sweep-54","2025-01-09T17:13:39.000Z","776","finished","6.185151907084588","0.6","32","0.000012009206511114534","1.407677023787661e-7","0.5106666666666667","0.6756517896597437","0.6844240774710973","0.9973907371167645","0.002044989775051125","0.5237142857142857","0.6873006940536485","0.6848940487418856","0.9943012211668928","0.0006033182503770739"
"apricot-sweep-55","2025-01-09T17:26:45.000Z","778","finished","6.818890624622814","0.4","32","9.633598763957601e-8","1.598327854148898e-8","0.511","0.6763732627399074","2.563835640748342","1","0","0.5264285714285715","0.6897519887693028","2.4860201478004456","1","0"
"splendid-sweep-56","2025-01-09T17:32:53.000Z","362","finished","6.230476611127036","0.6","128","4.0378551490286986e-7","0.0000032498263263332628","0.511","0.6763732627399074","0.7042055825392405","1","0","0.5264285714285715","0.6897519887693028","0.6986200021845954","1","0"
"amber-sweep-57","2025-01-09T17:34:26.000Z","86","finished","6.440180334630894","0.4","128","0.0333402103676354","0.000003160267915445163","0.489","0","0.6932076662778854","0","1","0.4735714285714286","0","0.6932789640767234","0","1"
"clear-sweep-58","2025-01-09T17:47:32.000Z","780","finished","6.243124199007054","0.5","32","0.000135664971166058","0.0000019350279352640976","0.7176666666666667","0.7214731996053929","0.575328399737676","0.715590345727332","0.7198364008179959","0.7625714285714286","0.7692307692307693","0.5590404719114304","0.751696065128901","0.7746606334841629"
"wise-sweep-59","2025-01-09T17:48:25.000Z","49","finished","5.439050444598459","0.6","64","0.0071216702130431925","0.000022633742649506315","0.511","0.6763732627399074","0.6932992885510126","1","0","0.5264285714285715","0.6897519887693028","0.6916734150477818","1","0"
"wobbly-sweep-60","2025-01-09T17:54:18.000Z","345","finished","7.160359075913951","0.5","64","4.305913874399202e-7","0.00000217703481775895","0.511","0.6763732627399074","0.694763978322347","1","0","0.5262857142857142","0.6896293523025084","0.6928802664790835","0.9997286295793758","0"
"feasible-sweep-61","2025-01-09T17:55:04.000Z","41","finished","4.491135705219481","0.8","128","0.003196260369670713","4.629915556093366e-7","0.511","0.6763732627399074","0.6933568169673284","1","0","0.5264285714285715","0.6897519887693028","0.6917310101645333","1","0"
"wise-sweep-62","2025-01-09T17:56:04.000Z","54","finished","3.5874099543358664","0.6","64","0.07813384356314215","3.2303449468790235e-8","0.489","0","0.6935759981473287","0","1","0.4735714285714286","0","0.6939876164708819","0","1"
"efficient-sweep-63","2025-01-09T18:05:41.000Z","570","finished","4.273054081097545","0.6","64","2.372883467560836e-7","2.242302015757887e-8","0.5096666666666667","0.6752042393464341","0.6940662711858749","0.9973907371167645","0","0.5254285714285715","0.688893051133171","0.693031655890601","0.998100407055631","0"
"playful-sweep-65","2025-01-10T20:01:15.000Z","50","finished","8.881758661338862","0.4","256","0.0010232684720831089","0.00006898486926755924","0.511","0.6763732627399074","0.6932975848515829","1","0","0.5264285714285715","0.6897519887693028","0.691541503582682","1","0"
"fanciful-sweep-66","2025-01-10T20:02:54.000Z","92","finished","9.206815727256728","0.5","64","0.013550775382266076","0.0015317514875308278","0.511","0.6763732627399074","0.6937551299730936","1","0","0.5264285714285715","0.6897519887693028","0.6923120809452874","1","0"
"valiant-sweep-67","2025-01-10T20:19:18.000Z","979","finished","3.783915601203567","0.2","256","0.000028835667629930656","0.009822188531753453","0.7286666666666667","0.6807843137254902","0.5292098745703697","0.5662100456621004","0.8984321745057942","0.7374285714285714","0.6858119658119658","0.5093532225915364","0.5443690637720489","0.9520361990950226"
"elated-sweep-68","2025-01-10T20:32:34.000Z","792","finished","8.617136394757326","0.8","32","0.000001070280745194397","1.9752519485319049e-7","0.5096666666666667","0.6752042393464341","0.6952686409155527","0.9973907371167645","0","0.5262857142857142","0.6896293523025084","0.6928432690245765","0.9997286295793758","0"
"true-sweep-69","2025-01-10T20:46:19.000Z","819","finished","8.55469152926323","0.6","32","0.000048590223617533494","0.000042022064524922086","0.684","0.6647807637906648","0.6279263993104299","0.6131767775603392","0.7580095432856169","0.7178571428571429","0.6946977894574122","0.6329834525074277","0.6097693351424694","0.8380090497737557"
"magic-sweep-70","2025-01-10T20:47:37.000Z","73","finished","4.806090321057885","0.4","64","0.015375476882538723","1.6525005741121305e-7","0.511","0.6763732627399074","0.6928710589806238","1","0","0.5264285714285715","0.6897519887693028","0.6920533158949443","1","0"
"divine-sweep-71","2025-01-10T21:00:46.000Z","779","finished","5.41797319309818","0.2","64","0.0001646956909588657","0.0007850444773731759","0.7593333333333333","0.7443342776203966","0.48358334849278134","0.685583822570124","0.83640081799591","0.81","0.8011363636363636","0.4061119162610599","0.7270013568521031","0.902262443438914"
"comfy-sweep-73","2025-01-13T16:01:13.000Z","792","finished","6.407014890359055","0.6","32","3.3859593945891706e-7","0.000007073068069983039","0.511","0.6763732627399074","0.7770396967728933","1","0","0.5264285714285715","0.6897519887693028","0.763284227677754","1","0"
"stellar-sweep-74","2025-01-13T16:15:14.000Z","834","finished","9.52615116259406","0.8","64","3.230329893785723e-8","0.000004546604353966195","0.489","0","1.9215508898099263","0","1","0.4735714285714286","0","1.9722701822008406","0","1"
"twilight-sweep-76","2025-01-13T16:44:47.000Z","376","finished","6.561549325467232","0.6","128","4.519872717282223e-7","1.761132560066822e-7","0.511","0.6763732627399074","0.7029382387797037","1","0","0.5264285714285715","0.6897519887693028","0.6976125176463809","1","0"
"mild-sweep-77","2025-01-13T16:45:47.000Z","52","finished","7.375277789227167","0.4","256","0.0016899506761705529","0.000014044680469712283","0.511","0.6763732627399074","0.693401093284289","1","0","0.5264285714285715","0.6897519887693028","0.6916768167700086","1","0"
"unique-sweep-78","2025-01-13T16:49:36.000Z","219","finished","5.433328828334088","0.8","64","0.001204002740497381","0.00002941114042620217","0.634","0.5098214285714285","0.6332082897424698","0.3724722765818656","0.907293796864349","0.6481428571428571","0.5307677652886265","0.5859508365392685","0.3780189959294437","0.9484162895927601"
"fallen-sweep-79","2025-01-13T17:06:00.000Z","978","finished","7.140605449012789","0.5","256","0.00000895565446678168","0.003453745580691779","0.694","0.6382978723404256","0.6154898504416147","0.5283757338551859","0.8670756646216768","0.6855714285714286","0.61270455745205","0.6307543792894909","0.4724559023066486","0.9224736048265461"
"good-sweep-80","2025-01-13T17:11:45.000Z","339","finished","6.14650437992011","0.6","128","0.0010068815843430063","3.5066954986685053e-8","0.7103333333333334","0.6879712746858169","0.5809428095817566","0.6249184605348989","0.7995910020449898","0.7374285714285714","0.7063897763578275","0.5140385521309716","0.6","0.8901960784313725"
"morning-sweep-81","2025-01-13T17:19:03.000Z","429","finished","6.373405770260581","0.5","256","0.0007185865414993767","5.283335028424026e-7","0.712","0.6598425196850394","0.5681310792764028","0.5466405740378343","0.8847989093387867","0.7538571428571429","0.7205190592051905","0.5071242164288249","0.6027137042062415","0.9218702865761689"
"fancy-sweep-82","2025-01-13T17:21:25.000Z","136","finished","8.37550932917921","0.5","64","0.000001495332825802376","3.0131786305323573e-8","0.511","0.6763732627399074","0.6957466850678126","1","0","0.5262857142857142","0.6896293523025084","0.6933723049504417","0.9997286295793758","0"
"trim-sweep-83","2025-01-13T17:23:25.000Z","111","finished","6.298000783970059","0.8","128","0.000003343975196494269","0.008807340821949478","0.5076666666666667","0.6734468273269953","0.699606234828631","0.9934768427919113","0","0.5255714285714286","0.6890158254518214","0.6942629175526756","0.998371777476255","0"
"azure-sweep-84","2025-01-13T17:37:53.000Z","861","finished","6.539704726763081","0.5","128","1.5967361504734756e-8","0.000007435728961815766","0.511","0.6763732627399074","1.17403847972552","1","0","0.5264285714285715","0.6897519887693028","1.1459236783640725","1","0"
