"Name","End Time","Runtime","State","cutoff_distance","dropout","hidden_channels","learning_rate","weight_decay","Test Accuracy","Test F1","Test Loss","Test Sensitivity","Test Specificity","Train Accuracy","Train F1","Train Loss","Train Sensitivity","Train Specificity"
"silver-sweep-169","2025-01-21T16:25:11.000Z","582","finished","7.507513398785655","0.8","256","0.00017423445778174242","0.000049103525848098505","0.7783333333333333","0.7990329404653974","0.5499369775255522","0.8623613829093281","0.6905248807089298","0.8255714285714286","0.8448735865836615","0.43475194168942316","0.9023066485753053","0.7402714932126697"
"volcanic-sweep-168","2025-01-21T16:15:22.000Z","465","finished","7.956739372609891","0.4","192","0.0004227922717555348","0.000034246983768059837","0.753","0.7227833894500562","0.5135172406832377","0.6301369863013698","0.8813905930470347","0.8341428571428572","0.8202508128193219","0.3730090122137751","0.7188602442333786","0.9622926093514329"
"soft-sweep-167","2025-01-21T16:07:30.000Z","55","finished","8.709855430199761","0.6","256","0.0005119776246345561","0.00026131386453985973","0.511","0.6763732627399074","0.6923394650220871","1","0","0.5264285714285715","0.6897519887693028","0.6913967217717852","1","0"
"vital-sweep-166","2025-01-21T16:06:28.000Z","922","finished","7.15045197749338","0.4","192","0.00007035226789375707","0.00003980682728022337","0.7573333333333333","0.7433004231311706","0.48190900186697644","0.6875407697325505","0.8302658486707567","0.822","0.812462372065021","0.3745323589869908","0.7324287652645861","0.9215686274509803"
"helpful-sweep-165","2025-01-21T15:51:01.000Z","1082","finished","3.364688355291715","0.5","320","0.0000513517274412085","0.000021873620109574094","0.76","0.7430406852248393","0.48815251886844635","0.6790606653620352","0.8445807770961146","0.8332857142857143","0.8234760248071397","0.3561901215996061","0.7386702849389416","0.9384615384615385"
"easy-sweep-164","2025-01-21T15:32:54.000Z","280","finished","7.216458298696105","0.8","320","0.0006857350119746874","0.000156487684214197","0.5663333333333334","0.3345268542199488","0.6727153211832047","0.21330724070450097","0.9352419904567144","0.5627142857142857","0.3395900755124056","0.6793181534324374","0.2135685210312076","0.9508295625942684"
"dulcet-sweep-163","2025-01-21T15:28:07.000Z","864","finished","8.659327316831302","0.8","128","0.00005479836160026692","0.00003937811132909752","0.736","0.7185501066098081","0.553904394308726","0.6594911937377691","0.8159509202453987","0.773","0.7587672688629118","0.518322291118758","0.6781546811397557","0.8784313725490196"
"fast-sweep-162","2025-01-21T15:13:37.000Z","978","finished","3.349088864596291","0.4","320","0.00006109136894667554","0.0002801414936237074","0.745","0.7079037800687286","0.5206256831685702","0.6046966731898239","0.8916155419222904","0.7998571428571428","0.772823090643749","0.40415688284805845","0.6466757123473541","0.9701357466063348"
"young-sweep-161","2025-01-21T14:57:11.000Z","557","finished","6.73945286940759","0.4","320","0.00024508868863971087","0.00003440797776039294","0.7393333333333333","0.6989992301770592","0.5373619496822357","0.5923026744944553","0.8929788684389911","0.8032857142857143","0.7813244402096237","0.4155605914337294","0.6675712347354138","0.9541478129713424"
"worldly-sweep-160","2025-01-21T14:47:49.000Z","77","finished","4.905641186849911","0.6","256","0.0002624354765606712","0.0000428517246285788","0.511","0.6763732627399074","0.6905261874198914","1","0","0.5264285714285715","0.6897519887693028","0.6891302232231412","1","0"
"major-sweep-159","2025-01-21T14:46:22.000Z","344","finished","8.972078901884963","0.5","128","0.0004448546580345942","0.0001787623557167551","0.7383333333333333","0.7052196770559519","0.557447557648023","0.6125244618395304","0.8698023176550784","0.7905714285714286","0.7650641025641025","0.4344817910875593","0.6477611940298508","0.9493212669683257"
"sparkling-sweep-158","2025-01-21T14:40:28.000Z","487","finished","3.952894583893736","0.6","128","0.0002232825143802716","0.000014637216620014553","0.7573333333333333","0.7573333333333333","0.5364378914237022","0.741030658838878","0.7743694614860259","0.8232857142857143","0.8238644453937064","0.4103684521147183","0.7850746268656716","0.8657616892911011"
"dashing-sweep-157","2025-01-21T14:32:16.000Z","370","finished","4.915233820710535","0.6","128","0.0008840865279594804","0.00018870805397306392","0.7073333333333334","0.6496408619313647","0.5624246994654337","0.5309849967384214","0.8916155419222904","0.7375714285714285","0.6840928632846087","0.5087727531790733","0.5397557666214383","0.9574660633484163"
"misty-sweep-156","2025-01-21T14:25:57.000Z","494","finished","8.70951818511376","0.5","256","0.00015888798036658796","0.0009055383392683592","0.7876666666666666","0.7883017613825191","0.4865506812930107","0.7736464448793215","0.8023176550783913","0.833","0.8398849472674976","0.4065721237233707","0.83202170963365","0.8340874811463047"
"decent-sweep-155","2025-01-21T14:17:33.000Z","514","finished","7.734749140456351","0.6","192","0.00017076920779512012","0.000028841114201779663","0.7513333333333333","0.728134110787172","0.5101423263549805","0.6516634050880626","0.8554873892297206","0.8172857142857143","0.8080444244334384","0.4060400862778936","0.7305291723202171","0.9137254901960784"
"amber-sweep-154","2025-01-21T14:08:54.000Z","574","finished","3.050979603417005","0.4","320","0.0002729791468842979","0.00004588038671516855","0.7386666666666667","0.6893819334389857","0.5681866606076559","0.5675146771037182","0.9175187457396047","0.7875714285714286","0.7525378598768514","0.4569467061332294","0.6135685210312076","0.9809954751131221"
"true-sweep-153","2025-01-21T13:59:15.000Z","538","finished","3.5723329926784095","0.4","320","0.000196895227940784","0.0008351470911957107","0.743","0.713276310896244","0.5206615080436071","0.6255707762557078","0.8657123381049762","0.7891428571428571","0.7623953638119768","0.4360656035797937","0.6426051560379918","0.9520361990950226"
"comic-sweep-152","2025-01-21T13:50:12.000Z","298","finished","7.729563685915705","0.6","128","0.0006762223496077238","0.00004943147035203559","0.6793333333333333","0.6117836965294592","0.6013127615054449","0.49445531637312456","0.8725289706884799","0.7507142857142857","0.710661581827226","0.5071934695754733","0.5815468113975577","0.938763197586727"
"clear-sweep-151","2025-01-21T13:45:09.000Z","51","finished","6.589127648735392","0.5","192","0.0008095810096418808","0.00001061621961078878","0.511","0.6763732627399074","0.6917144954204559","1","0","0.5265714285714286","0.6898165481093224","0.6914584317377636","1","0.00030165912518853697"
"balmy-sweep-150","2025-01-21T13:44:08.000Z","390","finished","3.7849668324154666","0.4","192","0.0006807877877369255","0.0002653980256619367","0.7573333333333333","0.7584605175846052","0.5329378843307495","0.7455968688845401","0.7695978186775733","0.8728571428571429","0.875733035464954","0.3115643560886383","0.8510176390773405","0.8971342383107089"
"absurd-sweep-149","2025-01-21T13:37:28.000Z","349","finished","4.685668205866866","0.6","192","0.0006108200649249266","0.000012482183599460017","0.7523333333333333","0.7550280250576986","0.5353605970740318","0.7469015003261579","0.7580095432856169","0.8421428571428572","0.8458641372576371","0.4115092594708715","0.8227951153324288","0.8636500754147813"
"still-sweep-148","2025-01-21T13:31:32.000Z","403","finished","6.016114237318177","0.4","128","0.0003197861596585694","0.000010658051791998692","0.7053333333333334","0.6514195583596214","0.5752583146095276","0.5388127853881278","0.8793456032719836","0.762","0.7176271186440678","0.4733805624502046","0.5744911804613297","0.9704374057315234"
"likely-sweep-147","2025-01-21T13:24:41.000Z","613","finished","5.312144572823486","0.4","320","0.00014318243441526903","0.00044841813477974353","0.7506666666666667","0.7320916905444126","0.5178858364621798","0.6666666666666666","0.8384458077709611","0.822","0.8141408114558473","0.405775103185858","0.7405698778833107","0.9125188536953243"
"solar-sweep-146","2025-01-21T13:14:21.000Z","438","finished","8.829247022433712","0.5","256","0.0006981868016696653","0.000025577468522301548","0.6523333333333333","0.5399205999117777","0.6321589350700378","0.39921722113502933","0.9168370824812543","0.6657142857142857","0.5753176043557169","0.5969498753547668","0.43012211668928085","0.9276018099547512"
"ethereal-sweep-145","2025-01-21T13:06:55.000Z","894","finished","3.33878640520772","0.5","128","0.00009640133612200894","0.0007723716534554816","0.763","0.768630003254149","0.5237157518664995","0.7703848662752772","0.7552828902522154","0.8301428571428572","0.8353869583275647","0.40601122059992384","0.8187245590230665","0.8428355957767723"
"rosy-sweep-144","2025-01-21T12:51:51.000Z","508","finished","3.6733873402047816","0.4","256","0.00012247440957532208","0.000013975147754481877","0.769","0.7722642129477489","0.5101501370469729","0.766470971950424","0.7716428084526245","0.827","0.8341777351773244","0.43577510118484497","0.8265943012211668","0.8274509803921568"
"rural-sweep-143","2025-01-21T12:43:16.000Z","639","finished","6.838830130752735","0.8","128","0.00018809434457622097","0.000040113039621752745","0.771","0.7656090071647902","0.5173965146144232","0.7318982387475538","0.8118609406952966","0.8402857142857143","0.83792403595245","0.36600532808474134","0.7842605156037992","0.9025641025641026"
"lively-sweep-142","2025-01-21T12:32:32.000Z","543","finished","7.861318776269772","0.5","192","0.0001663026759953874","0.000033922075803524175","0.754","0.764367816091954","0.5385569756229719","0.7808219178082192","0.7259713701431493","0.8297142857142857","0.8447916666666667","0.43164538059915813","0.8803256445047489","0.7734539969834088"
"valiant-sweep-141","2025-01-21T12:23:19.000Z","816","finished","4.3185846133331225","0.5","128","0.00010506125212638256","0.000029853505587442928","0.7686666666666667","0.7730542838456508","0.5198934972286224","0.7710371819960861","0.7661895023858214","0.8207142857142857","0.8260085955912935","0.40793330860989435","0.8084124830393488","0.8343891402714932"
"pretty-sweep-140","2025-01-21T12:09:37.000Z","897","finished","7.985924558603303","0.6","128","0.000050234091917373886","0.0007941662847202976","0.7526666666666667","0.7600258732212161","0.5523989746967951","0.766470971950424","0.7382413087934561","0.7945714285714286","0.7996098104793757","0.5013581982680729","0.778561736770692","0.81236802413273"
"usual-sweep-139","2025-01-21T11:54:31.000Z","791","finished","4.869465069213547","0.4","128","0.0001074045669186857","0.00004265469967851194","0.763","0.7781591263650546","0.5444369117418925","0.8134377038486628","0.7102931152010906","0.8195714285714286","0.832958603359344","0.4250220816050257","0.8545454545454545","0.7806938159879336"
"chocolate-sweep-138","2025-01-21T11:41:14.000Z","60","finished","7.74208869021127","0.6","256","0.000738218327131289","0.0007399882236418964","0.511","0.6763732627399074","0.6929886192083359","1","0","0.5264285714285715","0.6897519887693028","0.6914679535797664","1","0"
"dainty-sweep-137","2025-01-21T11:40:05.000Z","53","finished","8.882686269145484","0.4","320","0.0009129839815357936","0.0005238060422167659","0.511","0.6763732627399074","0.6933314601580302","1","0","0.5264285714285715","0.6897519887693028","0.6913476479904992","1","0"
"distinctive-sweep-136","2025-01-21T11:39:05.000Z","604","finished","8.264744647778507","0.5","256","0.00010829092401358156","0.000383232310253371","0.771","0.793631721237609","0.5325940499703089","0.8617090671885193","0.676209952283572","0.8228571428571428","0.8429186724094249","0.44548423268965315","0.9028493894165536","0.7339366515837104"
"zesty-sweep-135","2025-01-21T11:28:52.000Z","52","finished","4.354290383322166","0.8","256","0.0008206778190198887","0.000050869542318300155","0.511","0.6763732627399074","0.6931588649749756","1","0","0.5264285714285715","0.6897519887693028","0.6915602130549294","1","0"
"gentle-sweep-134","2025-01-21T11:27:54.000Z","573","finished","6.901170306494123","0.8","320","0.00020167300676895167","0.00001772120281439839","0.7523333333333333","0.7490712597095576","0.525615374247233","0.7234181343770385","0.7825494205862304","0.8237142857142857","0.8267340634653187","0.4183608740568161","0.7989145183175034","0.8512820512820513"
"astral-sweep-133","2025-01-21T11:18:14.000Z","70","finished","7.882630662076145","0.8","320","0.00028679627311555694","0.00012742788925482502","0.511","0.6763732627399074","0.6864640017350515","1","0","0.5264285714285715","0.6897519887693028","0.6856928574187415","1","0"
"bright-sweep-132","2025-01-21T11:16:56.000Z","59","finished","4.690613873181922","0.8","256","0.00034469754607183563","0.00021970095170799957","0.511","0.6763732627399074","0.6917916586001714","1","0","0.5264285714285715","0.6897519887693028","0.6908762369837079","1","0"
"fine-sweep-131","2025-01-21T11:15:52.000Z","698","finished","3.9568667865369487","0.8","320","0.00012956345755051394","0.000010439853103641387","0.7583333333333333","0.7339449541284404","0.5109850615262985","0.6523157208088715","0.869120654396728","0.8191428571428572","0.8043881334981459","0.38226212561130524","0.7063772048846676","0.9444947209653092"
"splendid-sweep-130","2025-01-21T11:04:05.000Z","462","finished","3.0909223690389913","0.5","128","0.00021062250722424136","0.0008893791601603084","0.7516666666666667","0.7458205390651654","0.5351542979478836","0.7129810828440966","0.7920927062031357","0.7918571428571428","0.7841801214634869","0.4575670968208994","0.7183175033921303","0.873604826546003"
"comic-sweep-129","2025-01-21T10:56:14.000Z","71","finished","8.094273219178788","0.8","320","0.0003144178477713557","0.00020277322805772793","0.511","0.6763732627399074","0.6903620560963949","1","0","0.5264285714285715","0.6897519887693028","0.6885091577257428","1","0"
"lively-sweep-128","2025-01-21T10:54:58.000Z","56","finished","3.4228766751870197","0.4","256","0.0005292110423016531","0.0002372772132985134","0.511","0.6763732627399074","0.6912378668785095","1","0","0.5264285714285715","0.6897519887693028","0.6904761918953487","1","0"
"upbeat-sweep-127","2025-01-21T10:53:57.000Z","595","finished","6.949722899062186","0.5","320","0.00036303717954810607","0.00003227838564032049","0.7693333333333333","0.7476294675419402","0.5007754936814308","0.6686236138290933","0.874573960463531","0.846","0.8366666666666667","0.34374324125902994","0.7492537313432835","0.9535444947209654"
"avid-sweep-126","2025-01-21T10:43:54.000Z","903","finished","4.0426274935846775","0.6","256","0.000050758222521496696","0.00010553669135538528","0.728","0.777535441657579","0.6194333583116531","0.9302022178734507","0.5167007498295841","0.7762857142857142","0.8200413698000459","0.5207044280001095","0.9682496607869742","0.56289592760181"
"honest-sweep-125","2025-01-21T10:28:41.000Z","462","finished","8.291438872365099","0.4","256","0.00021814701542295328","0.0007861661005427547","0.7226666666666667","0.665863453815261","0.5531064867973328","0.5407697325505545","0.912747102931152","0.762","0.7155054644808743","0.4914976124252592","0.5685210312075983","0.9770739064856712"
"bright-sweep-124","2025-01-21T10:20:53.000Z","778","finished","8.697147551942981","0.8","256","0.00007444940351099544","0.0001731158069596784","0.7776666666666666","0.7880521131236098","0.5258339593807856","0.8088714938030006","0.7450579413769598","0.829","0.8421469075563761","0.42701885742800577","0.8664857530529172","0.7873303167420814"
"fearless-sweep-123","2025-01-21T10:07:47.000Z","556","finished","4.939314208443114","0.8","192","0.000230771897231282","0.00003926524944201677","0.5196666666666667","0.6766883553960062","0.8111813912789027","0.9836921069797782","0.034764826175869123","0.5318571428571428","0.690994813767091","0.6734427043369838","0.9943012211668928","0.01779788838612368"
"sage-sweep-122","2025-01-21T09:58:22.000Z","494","finished","8.07066838934843","0.4","192","0.0002144812887165353","0.000013381244031378397","0.7613333333333333","0.7814407814407814","0.5509463051954905","0.8349641226353555","0.6843899113837764","0.8231428571428572","0.842933265668612","0.4482974165252277","0.9014925373134328","0.7360482654600302"
"lucky-sweep-121","2025-01-21T09:50:02.000Z","712","finished","5.265692751093071","0.8","192","0.00012013501471899034","0.00009057648446570664","0.7576666666666667","0.7234689996196272","0.5179506788651148","0.6203522504892368","0.9011588275391956","0.8041428571428572","0.7795465508924264","0.40500928674425396","0.6578018995929443","0.9668174962292609"
"feasible-sweep-120","2025-01-21T09:38:01.000Z","452","finished","5.409433908430929","0.5","192","0.00022707207689926277","0.0007112468652896524","0.7413333333333333","0.7790432801822323","0.6199294378360113","0.8923679060665362","0.5835037491479209","0.7842857142857143","0.8220598633042658","0.5092194506100246","0.9465400271370421","0.6039215686274509"
"glamorous-sweep-119","2025-01-21T09:30:24.000Z","666","finished","7.0554247742310245","0.8","192","0.00011621577955450272","0.0004164475874559514","0.7466666666666667","0.697452229299363","0.563673123717308","0.5714285714285714","0.9297886843899114","0.7791428571428571","0.7412985274431058","0.45810189630304066","0.6010854816824966","0.9770739064856712"
"peach-sweep-118","2025-01-21T09:19:10.000Z","582","finished","6.879010231528735","0.8","256","0.00010684596271096692","0.00011104564129540645","0.73","0.674175382139984","0.557101845741272","0.5466405740378343","0.9216087252897068","0.7434285714285714","0.6873259052924791","0.5039475975292069","0.5356852103120759","0.9743589743589743"
"bright-sweep-117","2025-01-21T09:09:20.000Z","516","finished","8.865478361588098","0.8","320","0.0004543652771474226","0.000052015453055060904","0.739","0.7202572347266881","0.5425503080089887","0.6575342465753424","0.8241308793456033","0.8145714285714286","0.8059790732436473","0.40305190639836447","0.7316146540027137","0.9067873303167421"
"sunny-sweep-116","2025-01-21T09:00:35.000Z","954","finished","7.233919044732534","0.5","320","0.00005343576207611635","0.000018719444584015227","0.7366666666666667","0.6956856702619415","0.5300343483686447","0.589041095890411","0.89093387866394","0.7842857142857143","0.7513994073098452","0.43938884351934704","0.6192672998643148","0.9677224736048265"
"wandering-sweep-115","2025-01-21T08:44:33.000Z","49","finished","6.182919104275561","0.8","192","0.0008079673776473027","0.00004331877685775805","0.511","0.6763732627399074","0.6923200339078903","1","0","0.5264285714285715","0.6897519887693028","0.6908748128584453","1","0"
"dashing-sweep-114","2025-01-21T08:43:39.000Z","651","finished","7.700022352089913","0.5","192","0.00015954095079818986","0.00013993098591135472","0.7623333333333333","0.7465339495200853","0.49167097359895706","0.684931506849315","0.8432174505794138","0.8428571428571429","0.8380447585394581","0.3607523590326309","0.7723202170963365","0.9212669683257918"
"vivid-sweep-113","2025-01-21T08:32:40.000Z","530","finished","6.337457799930869","0.5","320","0.00026620106310533057","0.0000682203998487371","0.7266666666666667","0.6826625386996904","0.5619118188818296","0.5753424657534246","0.8847989093387867","0.7931428571428571","0.7637075718015666","0.4313605321305139","0.6350067842605156","0.9689291101055807"
"stoic-sweep-112","2025-01-21T08:23:44.000Z","522","finished","4.801503190562819","0.4","256","0.00011619298303285437","0.00044445350167017386","0.7816666666666666","0.7833278200463116","0.5061281969149908","0.7723418134377038","0.7914110429447853","0.8382857142857143","0.8434301521438451","0.4123529813119343","0.8274084124830393","0.8503770739064856"
"comfy-sweep-111","2025-01-21T08:14:55.000Z","865","finished","4.241429074851126","0.8","128","0.00005474863550311257","0.00008371337496128175","0.7336666666666667","0.7149482697110239","0.5459377318620682","0.6536203522504892","0.8173142467620995","0.779","0.7636363636363637","0.5051055944391659","0.6781546811397557","0.8911010558069382"
