_step,Train F1,Train Loss,Test Sensitivity,Test Specificity,Train Sensitivity,Test F1,Train Accuracy,_runtime,_timestamp,Test Loss,Test Accuracy,Train Specificity
386,0.7741935483870968,0.5393249690532684,0.6116504854368932,0.7422680412371134,0.7317073170731707,0.6596858638743456,0.7737068965517241,155.72440433502197,1751664054.2404373,0.5818988680839539,0.675,0.8211009174311926
387,0.7741935483870968,0.5399234592914581,0.6116504854368932,0.7422680412371134,0.7317073170731707,0.6596858638743456,0.7737068965517241,156.10395002365112,1751664054.619983,0.5815463662147522,0.675,0.8211009174311926
388,0.7631578947368421,0.5391375124454498,0.6019417475728155,0.7628865979381443,0.7073170731707317,0.6595744680851063,0.7672413793103449,156.48468160629272,1751664055.0007145,0.5812272429466248,0.68,0.8348623853211009
389,0.7668845315904139,0.5388441979885101,0.6116504854368932,0.7525773195876289,0.7154471544715447,0.6631578947368421,0.7693965517241379,156.86373949050903,1751664055.3797724,0.5808495283126831,0.68,0.8302752293577982
390,0.7648351648351648,0.5398338139057159,0.5922330097087378,0.7628865979381443,0.7073170731707317,0.6524064171122995,0.7693965517241379,157.24228715896606,1751664055.75832,0.5806405544281006,0.675,0.8394495412844036
391,0.7741935483870968,0.5359490811824799,0.6116504854368932,0.7422680412371134,0.7317073170731707,0.6596858638743456,0.7737068965517241,157.62270069122314,1751664056.1387336,0.5802337527275085,0.675,0.8211009174311926
392,0.7741935483870968,0.5358875691890717,0.6116504854368932,0.7422680412371134,0.7317073170731707,0.6596858638743456,0.7737068965517241,158.00324511528015,1751664056.519278,0.5799342393875122,0.675,0.8211009174311926
393,0.7761194029850746,0.5343970060348511,0.6213592233009708,0.7422680412371134,0.7398373983739838,0.6666666666666666,0.7737068965517241,158.38229084014893,1751664056.8983238,0.5797210335731506,0.68,0.8119266055045872
394,0.7761194029850746,0.5363107025623322,0.6213592233009708,0.7422680412371134,0.7398373983739838,0.6666666666666666,0.7737068965517241,158.7207112312317,1751664057.2367442,0.5794464349746704,0.68,0.8119266055045872
395,0.7815126050420168,0.5322121977806091,0.6407766990291263,0.7319587628865979,0.7560975609756098,0.676923076923077,0.7758620689655172,159.1008722782135,1751664057.6169052,0.579383373260498,0.685,0.7981651376146789
396,0.7780126849894292,0.532971203327179,0.6310679611650486,0.7319587628865979,0.7479674796747967,0.6701030927835051,0.7737068965517241,159.48028659820557,1751664057.9963195,0.5789027214050293,0.68,0.8027522935779816
397,0.783157894736842,0.5336495935916901,0.6407766990291263,0.7319587628865979,0.7560975609756098,0.676923076923077,0.7780172413793104,159.8594937324524,1751664058.3755267,0.5788025259971619,0.685,0.8027522935779816
398,0.7787234042553192,0.531579464673996,0.6213592233009708,0.7422680412371134,0.7439024390243902,0.6666666666666666,0.7758620689655172,160.24207520484924,1751664058.7581081,0.5782463550567627,0.68,0.8119266055045872
399,0.7777777777777778,0.5318008363246918,0.6213592233009708,0.7422680412371134,0.7398373983739838,0.6666666666666666,0.7758620689655172,160.621337890625,1751664059.1373708,0.5779290199279785,0.68,0.8165137614678899
400,0.7741935483870968,0.5333666205406189,0.6116504854368932,0.7422680412371134,0.7317073170731707,0.6596858638743456,0.7737068965517241,161.0080816745758,1751664059.5241146,0.5775175094604492,0.675,0.8211009174311926
401,0.7741935483870968,0.5325338542461395,0.6213592233009708,0.7422680412371134,0.7317073170731707,0.6666666666666666,0.7737068965517241,161.3921766281128,1751664059.9082096,0.5772095918655396,0.68,0.8211009174311926
402,0.7813163481953291,0.5260294824838638,0.6310679611650486,0.7319587628865979,0.7479674796747967,0.6701030927835051,0.7780172413793104,161.7766468524933,1751664060.2926798,0.577039897441864,0.68,0.8119266055045872
403,0.7777777777777778,0.5287408232688904,0.6213592233009708,0.7422680412371134,0.7398373983739838,0.6666666666666666,0.7758620689655172,162.16041660308838,1751664060.6764495,0.5766593813896179,0.68,0.8165137614678899
404,0.7675438596491229,0.5316489636898041,0.6116504854368932,0.7628865979381443,0.7113821138211383,0.6666666666666666,0.771551724137931,162.53894877433777,1751664061.0549817,0.5764170289039612,0.685,0.8394495412844036
405,0.7675438596491229,0.532521516084671,0.6116504854368932,0.7628865979381443,0.7113821138211383,0.6666666666666666,0.771551724137931,162.91790580749512,1751664061.4339387,0.5761913061141968,0.685,0.8394495412844036
406,0.7758620689655172,0.5282743275165558,0.6116504854368932,0.7422680412371134,0.7317073170731707,0.6596858638743456,0.7758620689655172,163.29810166358948,1751664061.8141346,0.5758117437362671,0.675,0.8256880733944955
407,0.7741935483870968,0.5277959108352661,0.6116504854368932,0.7422680412371134,0.7317073170731707,0.6596858638743456,0.7737068965517241,163.67786812782288,1751664062.193901,0.5755553245544434,0.675,0.8211009174311926
408,0.7822410147991543,0.5242303162813187,0.6310679611650486,0.7319587628865979,0.7520325203252033,0.6701030927835051,0.7780172413793104,164.05234789848328,1751664062.5683808,0.5755254030227661,0.68,0.8073394495412844
409,0.7815126050420168,0.5282540321350098,0.6504854368932039,0.7319587628865979,0.7560975609756098,0.6836734693877551,0.7758620689655172,164.42891216278076,1751664062.944945,0.5753828287124634,0.69,0.7981651376146789
410,0.7777777777777778,0.5268608331680298,0.6213592233009708,0.7422680412371134,0.7398373983739838,0.6666666666666666,0.7758620689655172,164.80427360534668,1751664063.3203065,0.5747284889221191,0.68,0.8165137614678899
411,0.7751605995717344,0.5276049673557281,0.6213592233009708,0.7422680412371134,0.7357723577235772,0.6666666666666666,0.7737068965517241,165.1831669807434,1751664063.6992,0.5743458271026611,0.68,0.8165137614678899
412,0.7838983050847458,0.5226104259490967,0.6310679611650486,0.7319587628865979,0.7520325203252033,0.6701030927835051,0.7801724137931034,165.55910801887512,1751664064.075141,0.5743392705917358,0.68,0.8119266055045872
413,0.783157894736842,0.5241255760192871,0.6407766990291263,0.7319587628865979,0.7560975609756098,0.676923076923077,0.7780172413793104,165.93525671958923,1751664064.4512897,0.5742253661155701,0.685,0.8027522935779816
414,0.7813163481953291,0.5251328945159912,0.6310679611650486,0.7422680412371134,0.7479674796747967,0.6735751295336787,0.7780172413793104,166.31199169158936,1751664064.8280246,0.5737255811691284,0.685,0.8119266055045872
415,0.7784946236559139,0.5231988430023193,0.6116504854368932,0.7422680412371134,0.7357723577235772,0.6596858638743456,0.7780172413793104,166.6874647140503,1751664065.2034976,0.5733205676078796,0.675,0.8256880733944955
416,0.7732181425485961,0.526869386434555,0.6116504854368932,0.7422680412371134,0.7276422764227642,0.6596858638743456,0.7737068965517241,167.0633668899536,1751664065.5793998,0.5730093121528625,0.675,0.8256880733944955
417,0.7739130434782608,0.5233658850193024,0.6116504854368932,0.7422680412371134,0.7235772357723578,0.6596858638743456,0.7758620689655172,167.4414405822754,1751664065.9574735,0.5727915167808533,0.675,0.8348623853211009
418,0.7765726681127982,0.523606151342392,0.6116504854368932,0.7422680412371134,0.7276422764227642,0.6596858638743456,0.7780172413793104,167.82447743415833,1751664066.3405104,0.5725526213645935,0.675,0.8348623853211009
419,0.7803837953091685,0.5210106074810028,0.6213592233009708,0.7422680412371134,0.7439024390243902,0.6666666666666666,0.7780172413793104,168.2011387348175,1751664066.7171717,0.5722396969795227,0.68,0.8165137614678899
420,0.776824034334764,0.5212211906909943,0.6213592233009708,0.7422680412371134,0.7357723577235772,0.6666666666666666,0.7758620689655172,168.57730674743652,1751664067.0933397,0.5719078183174133,0.68,0.8211009174311926
421,0.7758620689655172,0.5201086401939392,0.6116504854368932,0.7422680412371134,0.7317073170731707,0.6596858638743456,0.7758620689655172,168.95541095733643,1751664067.471444,0.5715970396995544,0.675,0.8256880733944955
422,0.7739130434782608,0.5226665735244751,0.6116504854368932,0.7525773195876289,0.7235772357723578,0.6631578947368421,0.7758620689655172,169.33308577537537,1751664067.8491187,0.5714058876037598,0.68,0.8348623853211009
423,0.776824034334764,0.5206662714481354,0.6213592233009708,0.7422680412371134,0.7357723577235772,0.6666666666666666,0.7758620689655172,169.7104411125183,1751664068.226474,0.5712208151817322,0.68,0.8211009174311926
424,0.7838983050847458,0.5190227329730988,0.6310679611650486,0.7422680412371134,0.7520325203252033,0.6735751295336787,0.7801724137931034,170.08797979354858,1751664068.6040127,0.5711265802383423,0.685,0.8119266055045872
425,0.7712418300653595,0.518363744020462,0.6116504854368932,0.7525773195876289,0.7195121951219512,0.6631578947368421,0.7737068965517241,170.47369718551636,1751664068.9897301,0.570717453956604,0.68,0.8348623853211009
426,0.7765726681127982,0.5214240252971649,0.6116504854368932,0.7422680412371134,0.7276422764227642,0.6596858638743456,0.7780172413793104,170.86158108711243,1751664069.377614,0.5704456567764282,0.675,0.8348623853211009
427,0.7758620689655172,0.5184491574764252,0.6213592233009708,0.7422680412371134,0.7317073170731707,0.6666666666666666,0.7758620689655172,171.23939275741577,1751664069.7554257,0.5701724290847778,0.68,0.8256880733944955
428,0.7748917748917749,0.5161575973033905,0.6116504854368932,0.7422680412371134,0.7276422764227642,0.6596858638743456,0.7758620689655172,171.62124228477478,1751664070.1372752,0.5699024796485901,0.675,0.8302752293577982
429,0.7729257641921398,0.5174631476402283,0.6116504854368932,0.7731958762886598,0.7195121951219512,0.6702127659574468,0.7758620689655172,172.00376081466675,1751664070.5197937,0.5697633624076843,0.69,0.8394495412844036
430,0.7758620689655172,0.518549382686615,0.6213592233009708,0.7422680412371134,0.7317073170731707,0.6666666666666666,0.7758620689655172,172.3889501094818,1751664070.904983,0.5694295763969421,0.68,0.8256880733944955
431,0.7748917748917749,0.5174498856067657,0.6116504854368932,0.7422680412371134,0.7276422764227642,0.6596858638743456,0.7758620689655172,172.77399706840515,1751664071.29003,0.5692192316055298,0.675,0.8302752293577982
432,0.7736263736263737,0.5178453326225281,0.6116504854368932,0.7835051546391752,0.7154471544715447,0.6737967914438503,0.7780172413793104,173.15182876586914,1751664071.6678617,0.5691735744476318,0.695,0.8486238532110092
433,0.7775377969762419,0.5150536000728607,0.6213592233009708,0.7422680412371134,0.7317073170731707,0.6666666666666666,0.7780172413793104,173.52889466285706,1751664072.0449276,0.5686896443367004,0.68,0.8302752293577982
434,0.7873684210526316,0.51149782538414,0.6601941747572816,0.7319587628865979,0.7601626016260162,0.6903553299492385,0.7823275862068966,173.90530228614807,1751664072.4213352,0.5687755346298218,0.695,0.8073394495412844
435,0.7882599580712788,0.5142312049865723,0.6699029126213593,0.7319587628865979,0.7642276422764228,0.696969696969697,0.7823275862068966,174.2839925289154,1751664072.8000255,0.5687425136566162,0.7,0.8027522935779816
436,0.7916666666666666,0.5134941935539246,0.6990291262135923,0.7216494845360825,0.7723577235772358,0.7128712871287128,0.7844827586206896,174.6620032787323,1751664073.1780362,0.5690568089485168,0.71,0.7981651376146789
437,0.7644444444444445,0.5140829533338547,0.6116504854368932,0.7835051546391752,0.6991869918699187,0.6737967914438503,0.771551724137931,175.0470585823059,1751664073.5630915,0.5679678320884705,0.695,0.8532110091743119
438,0.7633928571428571,0.5191905200481415,0.6116504854368932,0.7938144329896907,0.6951219512195121,0.6774193548387096,0.771551724137931,175.42575430870056,1751664073.9417872,0.5679060816764832,0.7,0.8577981651376146
439,0.7789934354485777,0.512054368853569,0.6116504854368932,0.7731958762886598,0.7235772357723578,0.6702127659574468,0.7823275862068966,175.80361485481262,1751664074.3196478,0.567270040512085,0.69,0.8486238532110092
440,0.7722342733188721,0.511569544672966,0.6213592233009708,0.7525773195876289,0.7235772357723578,0.6701570680628273,0.7737068965517241,176.18199491500854,1751664074.6980278,0.5669404864311218,0.685,0.8302752293577982
441,0.7748917748917749,0.511096641421318,0.6310679611650486,0.7422680412371134,0.7276422764227642,0.6735751295336787,0.7758620689655172,176.5608093738556,1751664075.0768423,0.5666847825050354,0.685,0.8302752293577982
442,0.7855626326963907,0.510822594165802,0.6310679611650486,0.7422680412371134,0.7520325203252033,0.6735751295336787,0.7823275862068966,176.9418466091156,1751664075.4578795,0.5666441917419434,0.685,0.8165137614678899
443,0.7933194154488518,0.5106261968612671,0.6893203883495146,0.7216494845360825,0.7723577235772358,0.7064676616915423,0.7866379310344828,177.31942486763,1751664075.8354578,0.5673581957817078,0.705,0.8027522935779816
444,0.7917525773195876,0.5102382600307465,0.6990291262135923,0.7216494845360825,0.7804878048780488,0.7128712871287128,0.7823275862068966,177.698965549469,1751664076.2149985,0.5678161382675171,0.71,0.7844036697247706
445,0.7855626326963907,0.5097774863243103,0.6407766990291263,0.7422680412371134,0.7520325203252033,0.6804123711340206,0.7823275862068966,178.078284740448,1751664076.5943177,0.566140353679657,0.69,0.8165137614678899
446,0.7784946236559139,0.5088071525096893,0.6310679611650486,0.7525773195876289,0.7357723577235772,0.6770833333333334,0.7780172413793104,178.45642614364624,1751664076.972459,0.5658010244369507,0.69,0.8256880733944955
447,0.7863247863247863,0.5115823447704315,0.6310679611650486,0.7422680412371134,0.7479674796747967,0.6735751295336787,0.7844827586206896,178.83818936347961,1751664077.3542223,0.5656022429466248,0.685,0.8256880733944955
448,0.7739130434782608,0.5105089545249939,0.6310679611650486,0.7525773195876289,0.7235772357723578,0.6770833333333334,0.7758620689655172,179.2169337272644,1751664077.7329667,0.5652987957000732,0.69,0.8348623853211009
449,0.7890295358649789,0.5056146681308746,0.6601941747572816,0.7422680412371134,0.7601626016260162,0.6938775510204082,0.7844827586206896,179.59553146362305,1751664078.1115644,0.5652509331703186,0.7,0.8119266055045872
450,0.791578947368421,0.5097508579492569,0.6601941747572816,0.7422680412371134,0.7642276422764228,0.6938775510204082,0.7866379310344828,179.974547624588,1751664078.4905806,0.5651997923851013,0.7,0.8119266055045872
451,0.7784946236559139,0.5103792697191238,0.6310679611650486,0.7422680412371134,0.7357723577235772,0.6735751295336787,0.7780172413793104,180.3540861606598,1751664078.870119,0.5646462440490723,0.685,0.8256880733944955
452,0.791578947368421,0.5056277513504028,0.6601941747572816,0.7422680412371134,0.7642276422764228,0.6938775510204082,0.7866379310344828,180.73304200172424,1751664079.249075,0.5647295117378235,0.7,0.8119266055045872
453,0.7882599580712788,0.5065507888793945,0.6893203883495146,0.7319587628865979,0.7642276422764228,0.71,0.7823275862068966,181.11249780654907,1751664079.6285307,0.5647935271263123,0.71,0.8027522935779816
454,0.791578947368421,0.5058519840240479,0.6601941747572816,0.7319587628865979,0.7642276422764228,0.6903553299492385,0.7866379310344828,181.49428391456604,1751664080.0103168,0.5644021034240723,0.695,0.8119266055045872
455,0.7726269315673289,0.5060310214757919,0.6116504854368932,0.7938144329896907,0.7113821138211383,0.6774193548387096,0.7780172413793104,181.8354938030243,1751664080.3515267,0.564248263835907,0.7,0.8532110091743119
456,0.7763157894736842,0.5101894736289978,0.6116504854368932,0.7835051546391752,0.7195121951219512,0.6737967914438503,0.7801724137931034,182.21557450294495,1751664080.7316074,0.5638099312782288,0.695,0.8486238532110092
457,0.7837259100642399,0.5057203471660614,0.6407766990291263,0.7525773195876289,0.7439024390243902,0.6839378238341969,0.7823275862068966,182.597585439682,1751664081.1136184,0.563422441482544,0.695,0.8256880733944955
458,0.7899159663865546,0.5065106004476547,0.6893203883495146,0.7319587628865979,0.7642276422764228,0.71,0.7844827586206896,182.98005032539368,1751664081.4960833,0.5635786652565002,0.71,0.8073394495412844
459,0.791578947368421,0.503715455532074,0.6796116504854369,0.7422680412371134,0.7642276422764228,0.7070707070707071,0.7866379310344828,183.35876202583313,1751664081.874795,0.5633506178855896,0.71,0.8119266055045872
460,0.7907949790794979,0.5032254159450531,0.6893203883495146,0.7319587628865979,0.7682926829268293,0.71,0.7844827586206896,183.73708939552307,1751664082.2531223,0.5632972121238708,0.71,0.8027522935779816
461,0.782051282051282,0.5050782114267349,0.6407766990291263,0.7525773195876289,0.7439024390243902,0.6839378238341969,0.7801724137931034,184.12004899978638,1751664082.636082,0.5624379515647888,0.695,0.8211009174311926
462,0.778021978021978,0.5048650056123734,0.6116504854368932,0.7938144329896907,0.7195121951219512,0.6774193548387096,0.7823275862068966,184.51058506965637,1751664083.026618,0.5625251531600952,0.7,0.8532110091743119
463,0.7763157894736842,0.5053751617670059,0.6310679611650486,0.7628865979381443,0.7195121951219512,0.680628272251309,0.7801724137931034,184.8995771408081,1751664083.41561,0.5619916915893555,0.695,0.8486238532110092
464,0.7794432548179872,0.503806859254837,0.6407766990291263,0.7525773195876289,0.7398373983739838,0.6839378238341969,0.7780172413793104,185.28400564193726,1751664083.8000386,0.5618003606796265,0.695,0.8211009174311926
465,0.7891440501043842,0.5019848048686981,0.6893203883495146,0.7319587628865979,0.7682926829268293,0.71,0.7823275862068966,185.66465258598328,1751664084.1806855,0.5624811053276062,0.71,0.7981651376146789
466,0.7933884297520661,0.4997946619987488,0.7087378640776699,0.7216494845360825,0.7804878048780488,0.7192118226600985,0.7844827586206896,186.04363012313843,1751664084.559663,0.5629833340644836,0.715,0.7889908256880734
467,0.7940552016985138,0.5008706301450729,0.6699029126213593,0.7525773195876289,0.7601626016260162,0.7040816326530612,0.790948275862069,186.42519783973694,1751664084.9412308,0.5616030693054199,0.71,0.8256880733944955
468,0.7914893617021277,0.49760282039642334,0.6601941747572816,0.7525773195876289,0.7560975609756098,0.6974358974358974,0.7887931034482759,186.80489873886108,1751664085.3209317,0.5613065958023071,0.705,0.8256880733944955
469,0.7827956989247312,0.500969260931015,0.6407766990291263,0.7525773195876289,0.7398373983739838,0.6839378238341969,0.7823275862068966,187.18391823768616,1751664085.6999512,0.5608720779418945,0.695,0.8302752293577982
470,0.7816593886462883,0.50322525203228,0.6310679611650486,0.7628865979381443,0.7276422764227642,0.680628272251309,0.7844827586206896,187.5625922679901,1751664086.0786252,0.5606523752212524,0.695,0.8486238532110092
471,0.7799564270152506,0.501811072230339,0.6310679611650486,0.7628865979381443,0.7276422764227642,0.680628272251309,0.7823275862068966,187.9434893131256,1751664086.4595222,0.5603564381599426,0.695,0.8440366972477065
472,0.778021978021978,0.5004345327615738,0.6116504854368932,0.8041237113402062,0.7195121951219512,0.6810810810810811,0.7823275862068966,188.3228485584259,1751664086.8388815,0.5606306791305542,0.705,0.8532110091743119
473,0.7799564270152506,0.5006843954324722,0.6310679611650486,0.7628865979381443,0.7276422764227642,0.680628272251309,0.7823275862068966,188.70099353790283,1751664087.2170265,0.5600187182426453,0.695,0.8440366972477065
474,0.7899159663865546,0.49773381650447845,0.6893203883495146,0.7422680412371134,0.7642276422764228,0.7135678391959799,0.7844827586206896,189.07985615730286,1751664087.595889,0.5602738857269287,0.715,0.8073394495412844
475,0.8032454361054767,0.5003015846014023,0.7475728155339806,0.711340206185567,0.8048780487804879,0.7403846153846154,0.790948275862069,189.4588646888733,1751664087.9748976,0.564197301864624,0.73,0.7752293577981652
476,0.8024439918533605,0.4970971494913101,0.7475728155339806,0.711340206185567,0.8008130081300813,0.7403846153846154,0.790948275862069,190.19108057022095,1751664088.7071135,0.563316285610199,0.73,0.7798165137614679
477,0.7933884297520661,0.4978865534067154,0.7087378640776699,0.7216494845360825,0.7804878048780488,0.7192118226600985,0.7844827586206896,190.57051062583923,1751664089.0865436,0.5609541535377502,0.715,0.7889908256880734
478,0.7966101694915254,0.4937751442193985,0.6893203883495146,0.7525773195876289,0.7642276422764228,0.7171717171717171,0.7931034482758621,190.94974756240845,1751664089.4657805,0.559640109539032,0.72,0.8256880733944955
479,0.775330396475771,0.5013539642095566,0.6019417475728155,0.8041237113402062,0.7154471544715447,0.6739130434782609,0.7801724137931034,191.33012294769287,1751664089.846156,0.5594834089279175,0.7,0.8532110091743119
480,0.7716186252771619,0.4992893785238266,0.5922330097087378,0.8041237113402062,0.7073170731707317,0.6666666666666666,0.7780172413793104,191.70887637138367,1751664090.2249093,0.5595041513442993,0.695,0.8577981651376146
481,0.7843137254901961,0.4965978413820267,0.6310679611650486,0.7628865979381443,0.7317073170731707,0.680628272251309,0.7866379310344828,192.09138536453247,1751664090.6074183,0.558456540107727,0.695,0.8486238532110092
482,0.7940552016985138,0.49773187935352325,0.6699029126213593,0.7525773195876289,0.7601626016260162,0.7040816326530612,0.790948275862069,192.47269797325134,1751664090.988731,0.5584493279457092,0.71,0.8256880733944955
483,0.7900207900207901,0.49392037093639374,0.6990291262135923,0.7216494845360825,0.7723577235772358,0.7128712871287128,0.7823275862068966,192.85524034500122,1751664091.3712733,0.5594218969345093,0.71,0.7935779816513762
484,0.7908902691511387,0.4950183182954788,0.7087378640776699,0.7216494845360825,0.7764227642276422,0.7192118226600985,0.7823275862068966,193.2348394393921,1751664091.7508724,0.5598326325416565,0.715,0.7889908256880734
485,0.7966457023060797,0.4965287148952484,0.6893203883495146,0.7422680412371134,0.7723577235772358,0.7135678391959799,0.790948275862069,193.61561179161072,1751664092.1316447,0.5588495135307312,0.715,0.8119266055045872
486,0.7905982905982906,0.4946918934583664,0.6601941747572816,0.7525773195876289,0.7520325203252033,0.6974358974358974,0.7887931034482759,193.99932765960693,1751664092.5153606,0.5581050515174866,0.705,0.8302752293577982
487,0.7852494577006508,0.4946556091308594,0.6407766990291263,0.7628865979381443,0.7357723577235772,0.6875,0.7866379310344828,194.3783347606659,1751664092.8943677,0.5577938556671143,0.7,0.8440366972477065
488,0.775330396475771,0.4941025972366333,0.6019417475728155,0.8041237113402062,0.7154471544715447,0.6739130434782609,0.7801724137931034,194.76137018203735,1751664093.277403,0.5582541823387146,0.7,0.8532110091743119
489,0.7619047619047619,0.5039762258529663,0.5533980582524272,0.8144329896907216,0.6829268292682927,0.6404494382022472,0.7737068965517241,195.1425075531006,1751664093.6585405,0.5597675442695618,0.68,0.8761467889908257
490,0.7760532150776053,0.4947875291109085,0.6019417475728155,0.8041237113402062,0.7113821138211383,0.6739130434782609,0.7823275862068966,195.52318048477173,1751664094.0392134,0.5578705668449402,0.7,0.8623853211009175
491,0.7816593886462883,0.49697592854499817,0.6310679611650486,0.7628865979381443,0.7276422764227642,0.680628272251309,0.7844827586206896,195.90827226638794,1751664094.4243052,0.5567668080329895,0.695,0.8486238532110092
492,0.778021978021978,0.49169425666332245,0.6310679611650486,0.7938144329896907,0.7195121951219512,0.6914893617021277,0.7823275862068966,196.29644680023193,1751664094.8124797,0.5569280385971069,0.71,0.8532110091743119
493,0.7816593886462883,0.49358968436717987,0.6407766990291263,0.7731958762886598,0.7276422764227642,0.6910994764397905,0.7844827586206896,196.64401125907898,1751664095.1600442,0.5563153624534607,0.705,0.8486238532110092
494,0.7940552016985138,0.4947429746389389,0.6796116504854369,0.7525773195876289,0.7601626016260162,0.7106598984771574,0.790948275862069,197.02370977401733,1751664095.5397427,0.5562207698822021,0.715,0.8256880733944955
495,0.8016359918200409,0.4942591190338135,0.7378640776699029,0.711340206185567,0.7967479674796748,0.7342995169082126,0.790948275862069,197.40331292152405,1751664095.9193459,0.5580037832260132,0.725,0.7844036697247706
496,0.8024439918533605,0.49088096618652344,0.7475728155339806,0.711340206185567,0.8008130081300813,0.7403846153846154,0.790948275862069,197.78192949295044,1751664096.2979624,0.5596625804901123,0.73,0.7798165137614679
497,0.7940552016985138,0.4909703731536865,0.6796116504854369,0.7525773195876289,0.7601626016260162,0.7106598984771574,0.790948275862069,198.1649603843689,1751664096.6809933,0.5559252500534058,0.715,0.8256880733944955
498,0.7816593886462883,0.4923533499240875,0.6310679611650486,0.7835051546391752,0.7276422764227642,0.6878306878306878,0.7844827586206896,198.54868912696838,1751664097.064722,0.5557124614715576,0.705,0.8486238532110092
499,0.7816593886462883,0.4940594583749771,0.6310679611650486,0.7835051546391752,0.7276422764227642,0.6878306878306878,0.7844827586206896,198.92914366722107,1751664097.4451766,0.5556045174598694,0.705,0.8486238532110092
500,0.7878787878787878,0.4925774484872818,0.6407766990291263,0.7628865979381443,0.7398373983739838,0.6875,0.7887931034482759,199.30784463882446,1751664097.8238776,0.5551955699920654,0.7,0.8440366972477065
501,0.7941787941787942,0.4855145215988159,0.7087378640776699,0.7216494845360825,0.7764227642276422,0.7192118226600985,0.7866379310344828,199.68834519386292,1751664098.2043781,0.556510865688324,0.715,0.7981651376146789
502,0.8040816326530612,0.4884674847126007,0.7475728155339806,0.711340206185567,0.8008130081300813,0.7403846153846154,0.7931034482758621,200.06721878051758,1751664098.5832517,0.5576212406158447,0.73,0.7844036697247706
503,0.8032786885245902,0.48918554186820984,0.7475728155339806,0.7216494845360825,0.7967479674796748,0.7439613526570048,0.7931034482758621,200.44566917419434,1751664098.961702,0.557016134262085,0.735,0.7889908256880734
504,0.8032786885245902,0.4877298176288605,0.7475728155339806,0.711340206185567,0.7967479674796748,0.7403846153846154,0.7931034482758621,201.18352937698364,1751664099.6995623,0.5569779872894287,0.73,0.7889908256880734
505,0.7941176470588235,0.4835652709007263,0.6990291262135923,0.7525773195876289,0.7682926829268293,0.7236180904522613,0.7887931034482759,201.56315660476685,1751664100.0791895,0.5552468299865723,0.725,0.8119266055045872
506,0.7956989247311828,0.48930640518665314,0.6699029126213593,0.7628865979381443,0.7520325203252033,0.7076923076923077,0.7952586206896551,201.86738204956055,1751664100.383415,0.554257869720459,0.715,0.8440366972477065
507,0.7740492170022372,0.49324025213718414,0.5728155339805825,0.8144329896907216,0.7032520325203252,0.6555555555555556,0.7823275862068966,202.1611828804016,1751664100.6772158,0.5557499527931213,0.69,0.8715596330275229
508,0.7757847533632287,0.49530714750289917,0.5728155339805825,0.8144329896907216,0.7032520325203252,0.6555555555555556,0.7844827586206896,202.45463633537292,1751664100.9706693,0.5555706024169922,0.69,0.8761467889908257
509,0.7869565217391304,0.491825133562088,0.6407766990291263,0.7835051546391752,0.7357723577235772,0.6947368421052632,0.7887931034482759,202.8244400024414,1751664101.340473,0.553684413433075,0.71,0.8486238532110092
510,0.7974683544303798,0.4874868243932724,0.6893203883495146,0.7525773195876289,0.7682926829268293,0.7171717171717171,0.7931034482758621,203.20226860046387,1751664101.7183015,0.5539587140083313,0.72,0.8211009174311926
511,0.8065843621399177,0.4889257103204727,0.7378640776699029,0.7216494845360825,0.7967479674796748,0.7378640776699029,0.7974137931034483,203.5820755958557,1751664102.0981085,0.5552805662155151,0.73,0.7981651376146789
512,0.7966101694915254,0.4861592650413513,0.6796116504854369,0.7525773195876289,0.7642276422764228,0.7106598984771574,0.7931034482758621,203.9608612060547,1751664102.4768941,0.553737461566925,0.715,0.8256880733944955
513,0.7878787878787878,0.4876268804073334,0.6504854368932039,0.7835051546391752,0.7398373983739838,0.7015706806282722,0.7887931034482759,204.3395116329193,1751664102.8555446,0.5534350872039795,0.715,0.8440366972477065
514,0.775330396475771,0.48860205709934235,0.6019417475728155,0.8041237113402062,0.7154471544715447,0.6739130434782609,0.7801724137931034,204.7174949645996,1751664103.233528,0.5537520051002502,0.7,0.8532110091743119
515,0.7860262008733624,0.4891347438097,0.6213592233009708,0.7835051546391752,0.7317073170731707,0.6808510638297872,0.7887931034482759,205.0964596271515,1751664103.6124926,0.5532345771789551,0.7,0.8532110091743119
516,0.7860262008733624,0.4872995615005493,0.6310679611650486,0.7835051546391752,0.7317073170731707,0.6878306878306878,0.7887931034482759,205.47493886947632,1751664103.9909718,0.5530892014503479,0.705,0.8532110091743119
517,0.7880085653104925,0.4845374524593353,0.6699029126213593,0.7628865979381443,0.7479674796747967,0.7076923076923077,0.7866379310344828,205.85687565803528,1751664104.3729086,0.5526400208473206,0.715,0.8302752293577982
518,0.7957894736842105,0.48351988196372986,0.6990291262135923,0.7525773195876289,0.7682926829268293,0.7236180904522613,0.790948275862069,206.23723363876343,1751664104.7532666,0.5530062317848206,0.725,0.8165137614678899
519,0.8008298755186722,0.47971703112125397,0.7281553398058253,0.7319587628865979,0.7845528455284553,0.7352941176470589,0.7931034482758621,206.61497259140015,1751664105.1310055,0.553615927696228,0.73,0.8027522935779816
520,0.8065843621399177,0.4827355295419693,0.7281553398058253,0.7216494845360825,0.7967479674796748,0.7317073170731707,0.7974137931034483,206.9938542842865,1751664105.5098872,0.5536873936653137,0.725,0.7981651376146789
